Model:	LI-7810
SN:	TG10-01077
Software Version:	2.0.25
Timestamp:	2021-09-22 09:21:42
Timezone:	Europe/Amsterdam
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1632323110	194164991	11669	0	2021-09-22	17:05:10	15454.6	412.988	2030.03	39.3427	54.9995	29.2359	30.2463	0.00255541	12.3967	54.4998	-205.5	-0.537022	15.1956	 94
DATA	1632323111	194164991	11673	0	2021-09-22	17:05:11	15456.4	413.56	2030.24	39.3427	54.9995	29.2367	30.2463	0.00255148	12.3969	54.4998	64	-0.537022	15.1944	101
DATA	1632323112	193835973	11677	0	2021-09-22	17:05:12	15457.2	412.2	2030.03	39.341	54.9995	29.2371	30.2463	0.00255444	12.3971	54.4998	-185.25	-0.537022	15.196	176
DATA	1632323113	193835973	11681	0	2021-09-22	17:05:13	15459.9	412.476	2029.93	39.3427	54.9995	29.2375	30.2463	0.0025708	12.3974	54.4998	67.25	-0.537022	15.1956	 26
DATA	1632323114	193835973	11685	0	2021-09-22	17:05:14	15462.6	413.667	2030.11	39.3419	54.9995	29.2388	30.2463	0.00256555	12.3971	54.4998	-190	-0.537022	15.1952	  1
DATA	1632323115	193835973	11689	0	2021-09-22	17:05:15	15463.1	413.281	2030.09	39.3423	54.9995	29.2384	30.2463	0.00255434	12.3968	54.4998	-297.5	-0.537022	15.1948	106
DATA	1632323116	193835973	11693	0	2021-09-22	17:05:16	15463.4	412.793	2030.02	39.3423	54.9995	29.2371	30.2463	0.0025524	12.3969	54.4998	-41.5	-0.537022	15.1972	242
DATA	1632323117	193835973	11697	0	2021-09-22	17:05:17	15463.1	412.806	2030.19	39.3423	54.9995	29.2371	30.2463	0.00255785	12.3971	54.4998	-109	-0.537022	15.1964	  2
DATA	1632323118	193835973	11701	0	2021-09-22	17:05:18	15464.8	413.005	2029.98	39.3414	54.9995	29.2371	30.2463	0.00255791	12.3965	54.4998	-115.5	-0.537022	15.1937	101
DATA	1632323119	193514108	11705	0	2021-09-22	17:05:19	15463.2	412.548	2029.96	39.3423	54.9995	29.2375	30.2463	0.00256478	12.3974	54.4998	-113.5	-0.537022	15.1941	 93
DATA	1632323120	193514108	11709	0	2021-09-22	17:05:20	15463.2	412.954	2030.12	39.3419	54.9995	29.2371	30.2463	0.00255922	12.3969	54.4998	112.5	-0.537022	15.1944	 17
DATA	1632323121	193514108	11713	0	2021-09-22	17:05:21	15464.1	412.669	2030.32	39.3423	54.9995	29.238	30.2463	0.00256133	12.3968	54.5	-225.25	-0.537022	15.1948	151
DATA	1632323122	193514108	11717	0	2021-09-22	17:05:22	15465.3	412.606	2030.11	39.3427	54.9995	29.2363	30.2463	0.00255488	12.3971	54.5	-213	-0.537022	15.1941	 48
DATA	1632323123	193514108	11721	0	2021-09-22	17:05:23	15465.6	413.078	2029.94	39.3427	54.9995	29.2359	30.2463	0.00255403	12.3967	54.5004	-142.75	-0.537022	15.1948	122
DATA	1632323124	193514108	11725	0	2021-09-22	17:05:24	15463.8	412.901	2029.98	39.3431	54.9995	29.2351	30.246	0.00255233	12.3969	54.5004	-62.75	-0.537022	15.1952	 13
DATA	1632323125	193514108	11729	0	2021-09-22	17:05:25	15463.8	413.29	2029.97	39.3419	54.9995	29.2355	30.2463	0.00256376	12.3965	54.5002	-117	-0.537022	15.1944	188
DATA	1632323126	193514108	11733	0	2021-09-22	17:05:26	15465.2	412.374	2030.21	39.3427	54.9995	29.2359	30.2463	0.0025588	12.396	54.5004	-26.75	-0.537022	15.1941	215
DATA	1632323127	193187952	11737	0	2021-09-22	17:05:27	15464.2	412.253	2029.93	39.3423	54.9995	29.2363	30.2463	0.00254987	12.397	54.4998	-180	-0.537022	15.1929	215
DATA	1632323128	193187952	11741	0	2021-09-22	17:05:28	15464.5	411.976	2030.23	39.3414	54.9995	29.2355	30.2463	0.00254987	12.3958	54.5002	-12.75	-0.537022	15.1944	 84
DATA	1632323129	193187952	11745	0	2021-09-22	17:05:29	15465.3	412.89	2030.28	39.3419	54.9995	29.2359	30.2463	0.00255827	12.3974	54.5	-165.75	-0.537022	15.1929	213
DATA	1632323130	193187952	11749	0	2021-09-22	17:05:30	15466.2	412.343	2030.19	39.3419	54.9995	29.2363	30.2463	0.00255927	12.3959	54.5	-187.75	-0.537022	15.1941	239
DATA	1632323131	193187952	11753	0	2021-09-22	17:05:31	15467.6	412.666	2030.16	39.3423	54.9995	29.2359	30.2463	0.00255698	12.3966	54.5	-180.75	-0.537022	15.1941	242
DATA	1632323132	193187952	11757	0	2021-09-22	17:05:32	15470.1	413.108	2030.34	39.3423	54.9995	29.2338	30.2463	0.00256079	12.3977	54.5	-67.25	-0.537022	15.1929	179
DATA	1632323133	193187952	11761	0	2021-09-22	17:05:33	15470.9	412.751	2030.32	39.3431	54.9995	29.2351	30.2463	0.00254656	12.3961	54.5	17.75	-0.537022	15.1929	126
DATA	1632323134	192862987	11765	0	2021-09-22	17:05:34	15471.4	413.122	2030.16	39.3435	54.9995	29.2351	30.2463	0.00255212	12.3973	54.5005	-130	-0.537022	15.1948	211
DATA	1632323135	192862987	11769	0	2021-09-22	17:05:35	15475.2	412.611	2030.32	39.3431	54.9995	29.2363	30.2463	0.00256262	12.3966	54.5002	119.75	-0.537022	15.1937	 81
DATA	1632323136	192862987	11773	0	2021-09-22	17:05:36	15477.6	412.447	2030.35	39.3423	54.9995	29.2371	30.2463	0.00256476	12.3969	54.5004	-117	-0.537022	15.1929	252
DATA	1632323137	192862987	11777	0	2021-09-22	17:05:37	15478.4	412.625	2030.18	39.3419	54.9995	29.2371	30.2463	0.00256264	12.3972	54.5	-242.25	-0.537022	15.1925	246
DATA	1632323138	192862987	11781	0	2021-09-22	17:05:38	15482.8	411.563	2030.48	39.3427	54.9995	29.2355	30.2463	0.00256807	12.3965	54.5002	-160.75	-0.537022	15.1925	145
DATA	1632323139	192862987	11785	0	2021-09-22	17:05:39	15482.7	411.379	2030.28	39.3414	54.9995	29.2351	30.2463	0.0025638	12.3973	54.5002	-212.5	-0.537022	15.1925	 35
DATA	1632323140	192862987	11789	0	2021-09-22	17:05:40	15484.2	412.21	2030.22	39.3423	54.9995	29.2355	30.2463	0.00256788	12.3971	54.5004	-106.25	-0.537022	15.1933	 66
DATA	1632323141	192862987	11793	0	2021-09-22	17:05:41	15482.7	412.291	2030.42	39.3427	54.9995	29.2355	30.2463	0.00256955	12.3972	54.5005	-96.75	-0.537022	15.1925	 93
DATA	1632323142	192534923	11797	0	2021-09-22	17:05:42	15483.9	412.02	2030.3	39.3406	54.9995	29.2347	30.2463	0.00254008	12.3958	54.5005	-104.75	-0.537022	15.1925	  6
DATA	1632323143	192534923	11801	0	2021-09-22	17:05:43	15485.1	412.017	2030.3	39.3439	54.9995	29.2351	30.2463	0.00256331	12.3966	54.5005	-91.75	-0.537022	15.1905	254
DATA	1632323144	192534923	11805	0	2021-09-22	17:05:44	15498.4	413.122	2030.34	39.348	54.9995	29.2371	30.2463	0.00241012	12.3963	54.5005	431.75	-0.537022	15.1925	  1
DATA	1632323145	192534923	11809	0	2021-09-22	17:05:45	15526.2	412.17	2030.3	39.3402	54.9995	29.2347	30.2463	0.0026294	12.3957	54.5005	-291.75	-0.537022	15.1925	217
DATA	1632323146	192534923	11813	0	2021-09-22	17:05:46	15504.8	411.946	2030.27	39.3443	54.9995	29.2351	30.2463	0.00253807	12.3968	54.5005	184.75	-0.537022	15.1925	 80
DATA	1632323147	192534923	11817	0	2021-09-22	17:05:47	15492.3	412.411	2030.38	39.3423	54.9995	29.2359	30.2463	0.00254067	12.3961	54.5005	-86	-0.537022	15.1913	172
DATA	1632323148	192534923	11821	0	2021-09-22	17:05:48	15485.4	412.497	2030.23	39.3427	54.9995	29.2367	30.2463	0.0025567	12.3965	54.5005	75.75	-0.537022	15.1893	254
DATA	1632323149	192213058	11825	0	2021-09-22	17:05:49	15481.2	411.683	2030.4	39.3427	54.9995	29.2351	30.2463	0.00254988	12.396	54.5005	-131	-0.537022	15.1929	125
DATA	1632323150	192213058	11829	0	2021-09-22	17:05:50	15483.1	411.828	2030.48	39.3464	54.9995	29.2384	30.2463	0.0024836	12.3963	54.5005	413.25	-0.537022	15.1913	 12
DATA	1632323151	192213058	11833	0	2021-09-22	17:05:51	15474.6	411.973	2030.3	39.3386	54.9995	29.2388	30.2463	0.00265492	12.3975	54.5005	-600	-0.537022	15.1917	175
DATA	1632323152	192213058	11837	0	2021-09-22	17:05:52	15447.3	412.156	2030.54	39.3456	54.9995	29.2355	30.2463	0.00248257	12.3966	54.5005	97.5	-0.537022	15.1921	229
DATA	1632323153	192213058	11841	0	2021-09-22	17:05:53	15427.9	411.647	2030.73	39.3476	54.9995	29.2367	30.2463	0.00247116	12.3973	54.5005	280.75	-0.537022	15.1917	 77
DATA	1632323154	192213058	11845	0	2021-09-22	17:05:54	15422.3	411.836	2030.06	39.3369	54.9995	29.2371	30.2463	0.00260129	12.3973	54.5005	-610.75	-0.537022	15.1905	102
DATA	1632323155	192213058	11849	0	2021-09-22	17:05:55	15415.8	412.099	2030.56	39.3435	54.9995	29.2326	30.2463	0.00258452	12.3961	54.5005	106.75	-0.537022	15.1913	 73
DATA	1632323156	192213058	11853	0	2021-09-22	17:05:56	15418.1	411.396	2030.34	39.3501	54.9995	29.2371	30.2463	0.00236668	12.3972	54.5005	452.5	-0.537022	15.1897	 22
DATA	1632323157	191884040	11857	0	2021-09-22	17:05:57	15431.4	412.615	2030.62	39.3443	54.9995	29.2408	30.2463	0.00249512	12.3959	54.5005	-93.25	-0.537022	15.1909	 71
DATA	1632323158	191884040	11861	0	2021-09-22	17:05:58	15438.4	412.67	2030.57	39.3419	54.9995	29.2392	30.2463	0.00254148	12.3971	54.5005	-299.5	-0.537022	15.1917	 37
DATA	1632323159	191884040	11865	0	2021-09-22	17:05:59	15443.1	411.436	2030.67	39.3419	54.9995	29.2388	30.2463	0.00256757	12.3969	54.5005	-345	-0.537022	15.1909	254
DATA	1632323160	191884040	11869	0	2021-09-22	17:06:00	15443.8	411.521	2030.63	39.3435	54.9995	29.2363	30.2463	0.00253462	12.3964	54.5005	-91.25	-0.537022	15.1905	 50
DATA	1632323161	191884040	11873	0	2021-09-22	17:06:01	15444.8	411.975	2030.34	39.3423	54.9995	29.2359	30.2463	0.00254292	12.3966	54.5005	20.5	-0.537022	15.1886	226
DATA	1632323162	191884040	11877	0	2021-09-22	17:06:02	15447.3	411.268	2030.56	39.3414	54.9995	29.2351	30.2463	0.00256965	12.3966	54.5004	-175.75	-0.537022	15.1901	120
DATA	1632323163	191884040	11881	0	2021-09-22	17:06:03	15444.4	412.406	2030.4	39.341	54.9995	29.2326	30.2463	0.00255625	12.3963	54.5005	-109.5	-0.537022	15.1905	197
DATA	1632323164	191561937	11885	0	2021-09-22	17:06:04	15443.8	411.963	2030.34	39.3402	54.9995	29.2318	30.2463	0.00256801	12.3967	54.5002	-103	-0.537022	15.1905	214
DATA	1632323165	191561937	11889	0	2021-09-22	17:06:05	15446.2	411.94	2030.44	39.3402	54.9995	29.2322	30.2463	0.00260666	12.3977	54.5004	-91.5	-0.537022	15.1909	228
DATA	1632323166	191561937	11893	0	2021-09-22	17:06:06	15446.1	412.45	2030.7	39.3402	54.9995	29.2322	30.2463	0.00259683	12.3969	54.5004	-199.25	-0.537022	15.1897	 37
DATA	1632323167	191561937	11897	0	2021-09-22	17:06:07	15450.1	411.614	2030.87	39.3406	54.9995	29.2318	30.2463	0.00258924	12.3974	54.5005	-135.5	-0.537022	15.1909	 80
DATA	1632323168	191561937	11901	0	2021-09-22	17:06:08	15448.6	411.713	2030.43	39.341	54.9995	29.2318	30.2463	0.00257116	12.3962	54.5005	-168.75	-0.537022	15.1893	 71
DATA	1632323169	191561937	11905	0	2021-09-22	17:06:09	15450.8	411.449	2030.23	39.341	54.9995	29.2326	30.2463	0.00257356	12.3965	54.5005	-20.25	-0.537022	15.1897	 22
DATA	1632323170	191561937	11909	0	2021-09-22	17:06:10	15455.2	412.551	2030.61	39.341	54.9995	29.2338	30.2463	0.00258149	12.3971	54.5	-155.25	-0.537022	15.1901	157
DATA	1632323171	191561937	11913	0	2021-09-22	17:06:11	15457.1	411.743	2030.53	39.341	54.9995	29.2334	30.2463	0.00258114	12.3966	54.5002	-164.25	-0.537022	15.1893	 50
DATA	1632323172	191237926	11917	0	2021-09-22	17:06:12	15456.6	412.621	2030.66	39.3423	54.9995	29.2326	30.2463	0.00255969	12.397	54.4998	83.75	-0.537022	15.1893	  8
DATA	1632323173	191237926	11921	0	2021-09-22	17:06:13	15459	412.779	2030.6	39.3414	54.9995	29.2338	30.2463	0.0025494	12.3971	54.4998	41.5	-0.537022	15.1886	 57
DATA	1632323174	191237926	11925	0	2021-09-22	17:06:14	15460.6	412.53	2030.52	39.3419	54.9995	29.2342	30.2463	0.0025763	12.3959	54.4998	-88.25	-0.537022	15.1886	252
DATA	1632323175	191237926	11929	0	2021-09-22	17:06:15	15459.9	412.37	2030.57	39.3427	54.9995	29.2338	30.2463	0.0025571	12.3972	54.4998	226	-0.537022	15.1893	118
DATA	1632323176	191237926	11933	0	2021-09-22	17:06:16	15462.6	411.586	2030.29	39.3423	54.9995	29.2363	30.2463	0.0025364	12.3971	54.4998	-70	-0.537022	15.1893	148
DATA	1632323177	191237926	11937	0	2021-09-22	17:06:17	15462.8	412.333	2029.98	39.3414	54.9995	29.2355	30.2463	0.00256444	12.3971	54.4998	-30	-0.537022	15.1886	213
DATA	1632323178	191237926	11941	0	2021-09-22	17:06:18	15462.4	412.473	2030.09	39.341	54.9995	29.2367	30.2463	0.00256713	12.3961	54.4998	-25.75	-0.537022	15.189	249
DATA	1632323179	190912961	11945	0	2021-09-22	17:06:19	15464.7	412.77	2030.15	39.341	54.9995	29.2363	30.2463	0.00256299	12.3966	54.5	-45.75	-0.537022	15.1882	 99
DATA	1632323180	190912961	11949	0	2021-09-22	17:06:20	15466.9	411.667	2030.08	39.3419	54.9995	29.2363	30.2463	0.00257005	12.3963	54.4998	-255.5	-0.537022	15.1878	 99
DATA	1632323181	190912961	11953	0	2021-09-22	17:06:21	15469.4	412.707	2030.3	39.3443	54.9995	29.2351	30.2463	0.00254323	12.3968	54.5	-22.5	-0.537022	15.1886	 66
DATA	1632323182	190912961	11957	0	2021-09-22	17:06:22	15474.1	411.944	2030.08	39.3427	54.9995	29.2355	30.2463	0.00254275	12.3972	54.4998	25.75	-0.537022	15.1882	 49
DATA	1632323183	190912961	11961	0	2021-09-22	17:06:23	15475.4	412.24	2029.74	39.3423	54.9995	29.238	30.2463	0.00254473	12.3963	54.5	-171	-0.537022	15.189	184
DATA	1632323184	190912961	11965	0	2021-09-22	17:06:24	15476.9	412.061	2029.93	39.3423	54.9995	29.2359	30.2463	0.00257089	12.397	54.5002	-207.5	-0.537022	15.189	245
DATA	1632323185	190912961	11969	0	2021-09-22	17:06:25	15477	412.735	2029.98	39.3476	54.9995	29.2355	30.2463	0.00247971	12.3969	54.5002	251.75	-0.537022	15.187	228
DATA	1632323186	190912961	11973	0	2021-09-22	17:06:26	15475.4	412.932	2029.81	39.3435	54.9995	29.2359	30.2463	0.0025094	12.3958	54.5002	-17.25	-0.537022	15.1878	 43
DATA	1632323187	190581083	11977	0	2021-09-22	17:06:27	15472.8	411.915	2029.73	39.3365	54.9995	29.2347	30.2463	0.00270486	12.3969	54.5002	-446.75	-0.537022	15.1874	159
DATA	1632323188	190581083	11981	0	2021-09-22	17:06:28	15475.1	412.656	2029.84	39.3456	54.9995	29.2334	30.2463	0.00253414	12.397	54.5002	212	-0.537022	15.1854	136
DATA	1632323189	190581083	11985	0	2021-09-22	17:06:29	15487.8	413.573	2030.08	39.3497	54.9995	29.2342	30.2463	0.00248531	12.3977	54.5002	451.25	-0.537022	15.1866	103
DATA	1632323190	190581083	11989	0	2021-09-22	17:06:30	15500	413.11	2029.75	39.3447	54.9995	29.2375	30.2463	0.00246082	12.397	54.5004	78.5	-0.537022	15.1874	 35
DATA	1632323191	190581083	11993	0	2021-09-22	17:06:31	15507.3	411.831	2029.61	39.3398	54.9995	29.2371	30.2463	0.00260385	12.3965	54.5005	-398.75	-0.537022	15.1878	144
DATA	1632323192	190581083	11997	0	2021-09-22	17:06:32	15504.2	412.249	2029.61	39.3394	54.9995	29.2338	30.2463	0.00260851	12.3967	54.5004	47.75	-0.537022	15.1878	 46
DATA	1632323193	190581083	12001	0	2021-09-22	17:06:33	15503.1	412.881	2029.39	39.3406	54.9995	29.2326	30.2463	0.00262325	12.3971	54.5005	-121.5	-0.537022	15.187	246
DATA	1632323194	190260887	12005	0	2021-09-22	17:06:34	15506.1	412.762	2029.66	39.3406	54.9995	29.2318	30.2463	0.00260672	12.3966	54.5004	-46.75	-0.537022	15.1866	 76
DATA	1632323195	190260887	12009	0	2021-09-22	17:06:35	15505.7	412.607	2029.48	39.3406	54.9995	29.2318	30.2463	0.0026007	12.3968	54.5005	-194.5	-0.537022	15.1874	 28
DATA	1632323196	190260887	12013	0	2021-09-22	17:06:36	15507	411.796	2029.44	39.3406	54.9995	29.2318	30.2463	0.00260437	12.3962	54.5005	-199.25	-0.537022	15.185	236
DATA	1632323197	190260887	12017	0	2021-09-22	17:06:37	15509	413.387	2029.46	39.3398	54.9995	29.2326	30.2463	0.00260476	12.3966	54.5005	-164	-0.537022	15.1862	154
DATA	1632323198	190260887	12021	0	2021-09-22	17:06:38	15509.8	413.068	2029.27	39.3394	54.9995	29.2318	30.2463	0.00261084	12.3966	54.5005	-238	-0.537022	15.1862	243
DATA	1632323199	190260887	12025	0	2021-09-22	17:06:39	15510.8	413.888	2029.67	39.3423	54.9995	29.2285	30.2463	0.00260219	12.3972	54.5005	110.75	-0.537022	15.187	 40
DATA	1632323200	190260887	12029	0	2021-09-22	17:06:40	15512.3	414.117	2029.2	39.3414	54.9995	29.2314	30.2463	0.0025483	12.3967	54.5004	202	-0.537022	15.1862	 46
DATA	1632323201	190260887	12033	0	2021-09-22	17:06:41	15513.2	413.765	2029.47	39.3402	54.9995	29.2309	30.2463	0.00268294	12.3964	54.5005	-116.5	-0.537022	15.1858	 61
DATA	1632323202	189929962	12037	0	2021-09-22	17:06:42	15515.9	412.967	2029.71	39.3439	54.9995	29.233	30.2463	0.00252733	12.3964	54.5005	23.25	-0.537022	15.1862	242
DATA	1632323203	189929962	12041	0	2021-09-22	17:06:43	15516.5	413.434	2029.21	39.3423	54.9995	29.2318	30.2463	0.00261397	12.3963	54.5002	-47.25	-0.537022	15.1846	 67
DATA	1632323204	189929962	12045	0	2021-09-22	17:06:44	15517.1	413.79	2029.31	39.3447	54.9995	29.2351	30.2463	0.00246389	12.3962	54.4998	-52.5	-0.537022	15.1858	  6
DATA	1632323205	189929962	12049	0	2021-09-22	17:06:45	15524.7	412.895	2029.25	39.3427	54.9995	29.2318	30.2463	0.0025831	12.3974	54.4998	-295.25	-0.537022	15.1846	119
DATA	1632323206	189929962	12053	0	2021-09-22	17:06:46	15529.2	412.959	2029.3	39.3456	54.9995	29.2322	30.2463	0.00248924	12.3968	54.4998	226	-0.537022	15.1846	179
DATA	1632323207	189929962	12057	0	2021-09-22	17:06:47	15534.9	413.259	2029.14	39.3452	54.9995	29.2351	30.2463	0.00252379	12.3958	54.5005	704.5	-0.537022	15.1846	 52
DATA	1632323208	189929962	12061	0	2021-09-22	17:06:48	15538	413.699	2029.22	39.3427	54.9995	29.2396	30.2463	0.00258531	12.3964	54.5005	-43	-0.537022	15.1842	107
DATA	1632323209	189610004	12065	0	2021-09-22	17:06:49	15541.8	413.613	2029.43	39.3427	54.9995	29.2392	30.2463	0.00260148	12.3964	54.5005	238.75	-0.537022	15.185	 23
DATA	1632323210	189610004	12069	0	2021-09-22	17:06:50	15547.4	413.957	2029.19	39.3447	54.9995	29.2458	30.2463	0.00251194	12.3976	54.5005	579.75	-0.537022	15.1842	 93
DATA	1632323211	189610004	12073	0	2021-09-22	17:06:51	15548.8	413.295	2029.13	39.3386	54.9995	29.2466	30.2463	0.0026677	12.3962	54.5005	-610.25	-0.537022	15.1839	 70
DATA	1632323212	189610004	12077	0	2021-09-22	17:06:52	15549.1	412.716	2029.13	39.3435	54.9995	29.2433	30.2463	0.00258294	12.3962	54.5005	-230	-0.537022	15.1839	211
DATA	1632323213	189610004	12081	0	2021-09-22	17:06:53	15554.5	414.828	2029.71	39.348	54.9995	29.2433	30.2463	0.00251983	12.3967	54.5005	590.75	-0.537022	15.1846	 33
DATA	1632323214	189610004	12085	0	2021-09-22	17:06:54	15556.5	413.867	2029.37	39.3456	54.9995	29.2491	30.2463	0.00249937	12.3972	54.5	337.25	-0.537022	15.1831	197
DATA	1632323215	189610004	12089	0	2021-09-22	17:06:55	15560.3	413.985	2029.18	39.3419	54.9995	29.2499	30.2463	0.00256045	12.3968	54.4998	-69.25	-0.537022	15.1839	116
DATA	1632323216	189610004	12093	0	2021-09-22	17:06:56	15566.9	414.111	2029.21	39.3447	54.9995	29.2487	30.2463	0.00259119	12.3961	54.4998	86	-0.537022	15.1842	152
DATA	1632323217	189285993	12097	0	2021-09-22	17:06:57	15569	414.037	2028.95	39.3398	54.9995	29.247	30.2463	0.00261725	12.3968	54.4998	-520	-0.537022	15.1835	140
DATA	1632323218	189285993	12101	0	2021-09-22	17:06:58	15573.8	413.417	2029.11	39.3472	54.9995	29.2408	30.2463	0.00253853	12.3966	54.4998	-67	-0.537022	15.185	165
DATA	1632323219	189285993	12105	0	2021-09-22	17:06:59	15576.1	413.723	2028.92	39.348	54.9995	29.2425	30.2463	0.00246403	12.3962	54.4998	-49.5	-0.537022	15.185	213
DATA	1632323220	189285993	12109	0	2021-09-22	17:07:00	15584.1	413.987	2029.17	39.3468	54.9995	29.2417	30.2463	0.00252317	12.3965	54.5002	-103.5	-0.537022	15.1823	 72
DATA	1632323221	189285993	12113	0	2021-09-22	17:07:01	15584.8	413.815	2029.15	39.3464	54.9995	29.2425	30.2463	0.00250447	12.3964	54.4998	-122.25	-0.537022	15.1827	138
DATA	1632323222	189285993	12117	0	2021-09-22	17:07:02	15588	413.499	2029.33	39.3464	54.9995	29.2421	30.2463	0.00250931	12.3961	54.4998	-64	-0.537022	15.1839	112
DATA	1632323223	189285993	12121	0	2021-09-22	17:07:03	15586.1	414.288	2029.08	39.346	54.9995	29.2421	30.2463	0.00253092	12.3962	54.5	-147.75	-0.537022	15.1827	183
DATA	1632323224	188957929	12125	0	2021-09-22	17:07:04	15585.5	413.946	2029.24	39.3468	54.9995	29.2384	30.2463	0.00251845	12.3968	54.5004	-225.25	-0.537022	15.1823	148
DATA	1632323225	188957929	12129	0	2021-09-22	17:07:05	15591.8	413.827	2029.02	39.3464	54.9995	29.2355	30.2463	0.00254539	12.3964	54.4998	-124.25	-0.537022	15.1831	159
DATA	1632323226	188957929	12133	0	2021-09-22	17:07:06	15594.8	413.71	2028.92	39.3431	54.9995	29.233	30.2463	0.002553	12.3966	54.4998	-228.25	-0.537022	15.1823	204
DATA	1632323227	188957929	12137	0	2021-09-22	17:07:07	15594.9	413.503	2029.26	39.3456	54.9995	29.2322	30.2463	0.00256433	12.3969	54.4998	61.5	-0.537022	15.1839	 23
DATA	1632323228	188957929	12141	0	2021-09-22	17:07:08	15589.3	413.348	2029.15	39.3484	54.9995	29.2318	30.2463	0.00249221	12.3967	54.4998	359	-0.537022	15.1831	231
DATA	1632323229	188957929	12145	0	2021-09-22	17:07:09	15589.1	414.73	2028.99	39.3431	54.9995	29.2334	30.2463	0.00258526	12.3963	54.4998	73.5	-0.537022	15.1831	232
DATA	1632323230	188957929	12149	0	2021-09-22	17:07:10	15593.3	414.166	2029.21	39.3468	54.9995	29.2371	30.2463	0.00254321	12.3961	54.4998	89.25	-0.537022	15.1799	 66
DATA	1632323231	188957929	12153	0	2021-09-22	17:07:11	15597.6	413.158	2029.12	39.3439	54.9995	29.2371	30.2463	0.00258926	12.3967	54.4998	137.5	-0.537022	15.1807	 71
DATA	1632323232	188628911	12157	0	2021-09-22	17:07:12	15599.2	412.846	2029.14	39.3431	54.9995	29.2392	30.2463	0.00254911	12.397	54.4998	-375	-0.537022	15.1815	202
DATA	1632323233	188628911	12161	0	2021-09-22	17:07:13	15607.1	413.952	2029.16	39.3464	54.9995	29.2367	30.2463	0.00258225	12.3962	54.4998	521.25	-0.537022	15.1807	 90
DATA	1632323234	188628911	12165	0	2021-09-22	17:07:14	15612.1	412.872	2029.22	39.3419	54.9995	29.245	30.2463	0.0025624	12.3965	54.5005	357	-0.537022	15.1811	 73
DATA	1632323235	188628911	12169	0	2021-09-22	17:07:15	15617.4	413.502	2029.14	39.341	54.9995	29.2429	30.2463	0.0026879	12.396	54.4998	-493	-0.537022	15.1795	113
DATA	1632323236	188628911	12173	0	2021-09-22	17:07:16	15621	413.109	2029.33	39.3447	54.9995	29.2396	30.2463	0.00258551	12.3967	54.4998	324.25	-0.537022	15.1815	  3
DATA	1632323237	188628911	12177	0	2021-09-22	17:07:17	15624.2	414.898	2029.38	39.3501	54.9995	29.2454	30.2463	0.00247816	12.3966	54.4998	493.5	-0.537022	15.1803	 70
DATA	1632323238	188628911	12181	0	2021-09-22	17:07:18	15625.9	413.591	2028.71	39.3435	54.9995	29.2466	30.2463	0.00257515	12.3955	54.4998	-378.75	-0.537022	15.1776	175
DATA	1632323239	188308000	12185	0	2021-09-22	17:07:19	15632.3	413.674	2029.16	39.3447	54.9995	29.2454	30.2463	0.00260615	12.396	54.4998	257.5	-0.537022	15.178	201
DATA	1632323240	188308000	12189	0	2021-09-22	17:07:20	15632.2	413.551	2029.18	39.3452	54.9995	29.2478	30.2463	0.0025539	12.396	54.4998	103.5	-0.537022	15.1799	190
DATA	1632323241	188308000	12193	0	2021-09-22	17:07:21	15633.1	413.725	2029.16	39.3456	54.9995	29.2495	30.2463	0.00256018	12.3964	54.4998	-193.5	-0.537022	15.1803	 73
DATA	1632323242	188308000	12197	0	2021-09-22	17:07:22	15634.2	413.484	2029.09	39.3447	54.9995	29.2454	30.2463	0.00255756	12.3959	54.4998	-215.75	-0.537022	15.1788	154
DATA	1632323243	188308000	12201	0	2021-09-22	17:07:23	15640.1	414.31	2029.05	39.3468	54.9995	29.2433	30.2463	0.00258511	12.396	54.4998	293.25	-0.537022	15.1784	219
DATA	1632323244	188308000	12205	0	2021-09-22	17:07:24	15640.3	414.021	2028.89	39.3464	54.9995	29.2483	30.2463	0.0025215	12.3959	54.4998	-5.75	-0.537022	15.1791	230
